idTerytWojewodztwo,Województwo,idTerytPowiat,Powiat,idRodzajPlacowki,Rodzaj Placowki,idPublicznosc,Publiczność,idTypPodmiotu,Typ Podmiotu,idTypOddzialu,Typ Oddziału,idKlasa,Klasa,Liczba oddziałów,Liczba uczniów pobyt legalny
2,DOLNOŚLĄSKIE,206,karkonoski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,8,14
2,DOLNOŚLĄSKIE,206,karkonoski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,4,23
2,DOLNOŚLĄSKIE,206,karkonoski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,5,10
2,DOLNOŚLĄSKIE,206,karkonoski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,11,Oddział przygotowawczy,.,,2,31
2,DOLNOŚLĄSKIE,206,karkonoski,1,samodzielna,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,5,10
2,DOLNOŚLĄSKIE,206,karkonoski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,3,4
2,DOLNOŚLĄSKIE,206,karkonoski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,2,7
2,DOLNOŚLĄSKIE,206,karkonoski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,3,8
2,DOLNOŚLĄSKIE,206,karkonoski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,3,10
2,DOLNOŚLĄSKIE,206,karkonoski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,3,9
2,DOLNOŚLĄSKIE,206,karkonoski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,4,12
2,DOLNOŚLĄSKIE,206,karkonoski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,4,12
2,DOLNOŚLĄSKIE,206,karkonoski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,4,15
2,DOLNOŚLĄSKIE,206,karkonoski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,4,12
2,DOLNOŚLĄSKIE,206,karkonoski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,4,15
2,DOLNOŚLĄSKIE,206,karkonoski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,4,9
2,DOLNOŚLĄSKIE,206,karkonoski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,4,7
2,DOLNOŚLĄSKIE,206,karkonoski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,7,IV,1,1
2,DOLNOŚLĄSKIE,206,karkonoski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,4,I,1,7
2,DOLNOŚLĄSKIE,206,karkonoski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,5,II,3,6
2,DOLNOŚLĄSKIE,206,karkonoski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,6,III,2,3
2,DOLNOŚLĄSKIE,206,karkonoski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,6,III,1,1
2,DOLNOŚLĄSKIE,207,kamiennogórski,1,samodzielna,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,7,7
2,DOLNOŚLĄSKIE,207,kamiennogórski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,2,2
2,DOLNOŚLĄSKIE,207,kamiennogórski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,2,3
2,DOLNOŚLĄSKIE,207,kamiennogórski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,3,7
2,DOLNOŚLĄSKIE,207,kamiennogórski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,3,3
2,DOLNOŚLĄSKIE,207,kamiennogórski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,4,9
2,DOLNOŚLĄSKIE,207,kamiennogórski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,3,6
2,DOLNOŚLĄSKIE,207,kamiennogórski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,2,4
2,DOLNOŚLĄSKIE,207,kamiennogórski,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,1,1
2,DOLNOŚLĄSKIE,207,kamiennogórski,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,1,1
2,DOLNOŚLĄSKIE,207,kamiennogórski,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,16,sem. I,1,1
2,DOLNOŚLĄSKIE,207,kamiennogórski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,4,5
2,DOLNOŚLĄSKIE,207,kamiennogórski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,1,3
2,DOLNOŚLĄSKIE,207,kamiennogórski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,2,2
2,DOLNOŚLĄSKIE,207,kamiennogórski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,2,4
2,DOLNOŚLĄSKIE,207,kamiennogórski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,3,5
2,DOLNOŚLĄSKIE,207,kamiennogórski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,1,1
2,DOLNOŚLĄSKIE,207,kamiennogórski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,4,5
2,DOLNOŚLĄSKIE,207,kamiennogórski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,2,2
2,DOLNOŚLĄSKIE,207,kamiennogórski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,2,3
2,DOLNOŚLĄSKIE,207,kamiennogórski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,5,II,2,3
2,DOLNOŚLĄSKIE,207,kamiennogórski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,6,III,2,4
2,DOLNOŚLĄSKIE,207,kamiennogórski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,3,10
2,DOLNOŚLĄSKIE,207,kamiennogórski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,5,II,1,1
2,DOLNOŚLĄSKIE,207,kamiennogórski,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,6,III,1,3
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,40,68
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,8,12
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,8,15
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,14,19
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,7,16
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,13,15
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,9,18
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,9,16
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,8,21
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,3,4
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,5,9
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,3,4
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,3,4
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,7,IV,1,2
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,12,22
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,5,II,1,1
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,6,III,1,1
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,1,1
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,1,1
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,1,2
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,1,1
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,16,sem. I,1,2
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,17,sem. II,2,4
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,18,sem. III,2,2
2,DOLNOŚLĄSKIE,208,kłodzki,1,samodzielna,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,19,sem. IV,2,3
2,DOLNOŚLĄSKIE,208,kłodzki,3,filia szkoły lub placówki,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,1,2
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,3,3
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,12,25
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,13,24
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,10,18
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,13,23
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,11,21
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,12,25
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,13,27
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,11,15
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,2,6
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,11,Oddział przygotowawczy,.,,1,7
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,3,7
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,5,7
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,2,4
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,7,IV,2,2
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,4,I,6,20
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,5,II,6,10
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,6,III,6,6
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,3,7
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,5,II,2,2
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,6,III,2,3
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,6,III,1,1
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,1,1
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,8,V,1,1
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,1,3
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,1,1
2,DOLNOŚLĄSKIE,208,kłodzki,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,1,1
2,DOLNOŚLĄSKIE,209,legnicki,1,samodzielna,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,8,8
2,DOLNOŚLĄSKIE,209,legnicki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,6,8
2,DOLNOŚLĄSKIE,209,legnicki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,7,8
2,DOLNOŚLĄSKIE,209,legnicki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,9,13
2,DOLNOŚLĄSKIE,209,legnicki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,7,8
2,DOLNOŚLĄSKIE,209,legnicki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,6,8
2,DOLNOŚLĄSKIE,209,legnicki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,7,12
2,DOLNOŚLĄSKIE,209,legnicki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,8,9
2,DOLNOŚLĄSKIE,209,legnicki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,4,4
2,DOLNOŚLĄSKIE,209,legnicki,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,5,7
2,DOLNOŚLĄSKIE,209,legnicki,1,samodzielna,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,1,1
2,DOLNOŚLĄSKIE,209,legnicki,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,4,I,1,1
2,DOLNOŚLĄSKIE,209,legnicki,1,samodzielna,4,niepubliczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,1,1
2,DOLNOŚLĄSKIE,209,legnicki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,2,2
2,DOLNOŚLĄSKIE,209,legnicki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,1,1
2,DOLNOŚLĄSKIE,209,legnicki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,1,1
2,DOLNOŚLĄSKIE,209,legnicki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,2,5
2,DOLNOŚLĄSKIE,209,legnicki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,1,1
2,DOLNOŚLĄSKIE,209,legnicki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,4,I,1,3
2,DOLNOŚLĄSKIE,209,legnicki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,5,II,2,3
2,DOLNOŚLĄSKIE,209,legnicki,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,6,III,1,1
2,DOLNOŚLĄSKIE,210,lubański,1,samodzielna,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,8,9
2,DOLNOŚLĄSKIE,210,lubański,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,4,8
2,DOLNOŚLĄSKIE,210,lubański,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,8,10
2,DOLNOŚLĄSKIE,210,lubański,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,7,12
2,DOLNOŚLĄSKIE,210,lubański,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,8,13
2,DOLNOŚLĄSKIE,210,lubański,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,6,14
2,DOLNOŚLĄSKIE,210,lubański,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,9,21
2,DOLNOŚLĄSKIE,210,lubański,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,8,12
2,DOLNOŚLĄSKIE,210,lubański,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,10,19
2,DOLNOŚLĄSKIE,210,lubański,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,1,1
2,DOLNOŚLĄSKIE,210,lubański,1,samodzielna,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,12,21
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,6,14
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,2,2
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,2,5
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,2,2
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,2,7
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,2,6
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,2,3
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,3,11
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,3,6
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,4,4
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,1,1
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,7,IV,1,1
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,4,I,4,16
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,5,II,4,4
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,6,III,3,6
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,16,Technikum,10,Podstawowe,7,IV,1,1
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,4,I,1,4
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,5,II,1,3
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,1,publiczna,93,Branżowa szkoła I stopnia,10,Podstawowe,6,III,2,6
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,17,sem. II,1,2
2,DOLNOŚLĄSKIE,210,lubański,7,szkoła/placówka wchodząca w skład jednostki złożonej,4,niepubliczna,19,Szkoła policealna,10,Podstawowe,19,sem. IV,1,1
2,DOLNOŚLĄSKIE,211,lubiński,1,samodzielna,1,publiczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,64,100
2,DOLNOŚLĄSKIE,211,lubiński,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,4,I,15,22
2,DOLNOŚLĄSKIE,211,lubiński,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,5,II,13,30
2,DOLNOŚLĄSKIE,211,lubiński,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,6,III,14,27
2,DOLNOŚLĄSKIE,211,lubiński,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,7,IV,13,27
2,DOLNOŚLĄSKIE,211,lubiński,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,8,V,22,39
2,DOLNOŚLĄSKIE,211,lubiński,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,9,VI,17,35
2,DOLNOŚLĄSKIE,211,lubiński,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,10,VII,15,33
2,DOLNOŚLĄSKIE,211,lubiński,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,11,VIII,15,27
2,DOLNOŚLĄSKIE,211,lubiński,1,samodzielna,1,publiczna,3,Szkoła podstawowa,10,Podstawowe,24,Wychowanie przedszkolne,2,2
2,DOLNOŚLĄSKIE,211,lubiński,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,4,I,2,3
2,DOLNOŚLĄSKIE,211,lubiński,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,5,II,3,6
2,DOLNOŚLĄSKIE,211,lubiński,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,6,III,2,2
2,DOLNOŚLĄSKIE,211,lubiński,1,samodzielna,1,publiczna,14,Liceum ogólnokształcące,10,Podstawowe,7,IV,2,2
2,DOLNOŚLĄSKIE,211,lubiński,1,samodzielna,1,publiczna,19,Szkoła policealna,10,Podstawowe,17,sem. II,1,2
2,DOLNOŚLĄSKIE,211,lubiński,1,samodzielna,1,publiczna,19,Szkoła policealna,10,Podstawowe,18,sem. III,2,6
2,DOLNOŚLĄSKIE,211,lubiński,1,samodzielna,4,niepubliczna,1,Przedszkole,10,Podstawowe,24,Wychowanie przedszkolne,2,3
